mal_id,title,title_english,type,episodes,score,genres,synopsis,year,themes,studios,image_url
43520,Xiao Xiongmao Xue Mu Jiang,,Movie,1.0,,Unknown,"The little panda learned to be a carpenter with his grandfather. Just after learning a fur, he couldn't help but want to go out to be a carpenter. Grandpa discouraged him, but he didn't pay attention. When the giraffe mother and the children were eating, they found that the dining table was broken. They were discussing to find grandpa panda to fix it. The little panda hummed a song and rushed to take over the job. As a result, the repair was repaired and the high table became a low table; Uncle Elephant’s bath tub had a loophole, and the little panda repaired it over and over to make a block of wood. What's more interesting is that when it helped the little monkeys repair the boxes with peaches, they put themselves in them. Little Panda is far from becoming a qualified carpenter. (Source: Douban)",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1757/118396.jpg
43523,Tsuki ga Michibiku Isekai Douchuu,Tsukimichi -Moonlit Fantasy-,TV,12.0,7.71,Action | Adventure | Comedy | Fantasy,"As part of a mysterious contract agreed upon by a goddess and his parents years ago, Makoto Misumi finds himself sent to another world to meet the goddess and become the hero. However, the deity deems Makoto to be ""hideous,"" refusing to even lay eyes upon him and revokes his heroic title. Disdainfully giving him the ability to understand all languages except the human language as compensation, the goddess drives Makoto off to the farthest edges of the wasteland, far from human civilization. Due to the disparity between Earth and this new world, Makoto's inherent physical and magical capabilities awaken, making him extremely powerful. He meets various demihumans and mythical beings who all end up being captivated with his characteristics and join Makoto in building a new community where all of them can peacefully coexist. Nevertheless, despite this success, Makoto still yearns to meet fellow humans. In a world where the goddess herself has barred him from interacting with his kind, it",2021.0,Isekai,C2C,https://myanimelist.net/images/anime/1950/116474.jpg
43556,Tsurune Movie: Hajimari no Issha,Tsurune the Movie: The First Shot,Movie,1.0,7.53,Sports,"A recap of Tsurune: Kazemai Koukou Kyuudoubu with new scenes. Minato Narumiya reignites his passion for kyudo, the Japanese martial art of archery. Along with his friends in the school kyudo club, he returns for this feature-length sports anime film. (Source: HIDIVE)",,School,Kyoto Animation,https://myanimelist.net/images/anime/1485/123862.jpg
43568,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,Pokémon: Twilight Wings - The Gathering of Stars,ONA,1.0,6.93,Fantasy,An extra episode of Hakumei no Tsubasa based on the Pokemon: Sword and Shield Expansion Pass. It takes place on the Isle of Armor and the Crown Tundra.,,Unknown,Studio Colorido,https://myanimelist.net/images/anime/1648/110089.jpg
43591,Hetalia World★Stars,,ONA,12.0,6.88,Comedy,"Greece continues to struggle with his nation's financial woes, leaving it up to the other nations to brainstorm ways to restart his economy. This soon kicks off what would be known as the Industrial Revolution, wherein America rises to completely surpass the rest of the world in both technology and economic strength. Fearing that he is losing his influence on the global scale, England begs the other nations for ideas to restore his country's image. At the same time, smaller nations are eager to make their mark with their newfound independence. Czechoslovakia has officially been split into the Czech Republic and Slovakia, leaving the two nations at odds with each other but with a lot of free time. [Written by MAL Rewrite]",,Anthropomorphic | Gag Humor | Historical | Parody,Studio Deen,https://myanimelist.net/images/anime/1698/111088.jpg
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,TV,13.0,8.96,Comedy | Romance,"The elite members of Shuchiin Academy's student council continue their competitive day-to-day antics. Council president Miyuki Shirogane clashes daily against vice-president Kaguya Shinomiya, each fighting tooth and nail to trick the other into confessing their romantic love. Kaguya struggles within the strict confines of her wealthy, uptight family, rebelling against her cold default demeanor as she warms to Shirogane and the rest of her friends. Meanwhile, council treasurer Yuu Ishigami suffers under the weight of his hopeless crush on Tsubame Koyasu, a popular upperclassman who helps to instill a new confidence in him. Miko Iino, the newest student council member, grows closer to the rule-breaking Ishigami while striving to overcome her own authoritarian moral code. As love further blooms at Shuchiin Academy, the student council officers drag their outsider friends into increasingly comedic conflicts. [Written by MAL Rewrite]",2022.0,School,A-1 Pictures,https://myanimelist.net/images/anime/1160/122627.jpg
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,Kaguya-sama: Love is War OVA,OVA,1.0,7.58,Comedy | Romance | Ecchi,"What do Shuchiin Academy's model students do outside of their student council duties? After a visit to the swimming pool, Kaguya Shinomiya and Chika Fujiwara take to the showers to wash themselves off. When Chika accidentally drops a bar of soap, the two find themselves in a rather slippery mishap. Meanwhile, Miyuki Shirogane and Yuu Ishigami examine a discarded pornographic magazine—its content bearing an uncanny resemblance to the other student council members. Later on, an intense fried rice cook-off commences as Chika and Miko Iino seek to crown a master chef amongst the council. These eccentric activities reveal a side of the student council that has never been seen before! [Written by MAL Rewrite]",,School,A-1 Pictures,https://myanimelist.net/images/anime/1027/115055.jpg
43612,Hulu Xiongdi (Movie),Calabash Brothers,Movie,1.0,,Unknown,Summary movie of the original Hulu Xiongdi with remastered visuals and sound.,,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1684/118455.jpg
43614,Lata Dawang Qiyu Ji (Movie),Slovenly Boy's Adventure,Movie,1.0,,Unknown,Movie version of Lata Dawang Qiyu Ji.,,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1893/118457.jpg
43626,Jue Shi Wu Hun,Peerless Martial Spirit,ONA,440.0,6.81,Action | Fantasy,"In the continent of Longmai, thousands of clans stand tall, countless sects exist, and cultivation is the way of life. The strong can do anything they want while the weaklings live like ants. Youngster Chen Feng has an incomplete dan region, causing him to be unable to cultivate, he withstood countless sneers directed at him. Until he obtained a mysterious dragon bloodline, breaking out of his cocoon and opening a new chapter to his life! Coquettish demonic fox spirits, cold female emperors, demon girls or princesses from a prestigious clan, all of them jump into my embrace. With the unparalleled inheritance, I will manifest the strongest martial spirit, obtain all the beauties and look down from the heavens. (Source: AC.QQ, translated)",,Martial Arts,Suoyi Technology,https://myanimelist.net/images/anime/1183/110438.jpg
43651,Anning,,Movie,1.0,,Avant Garde,"People can't bear all kinds of suffering in the world, and they struggle to rise up on the path to peace and tranquility. In the end, people pay a huge price to get peace and tranquility.",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1815/118606.jpg
43652,Baxian Yu Tiaozao,,Movie,1.0,,Unknown,"When the Eight Immortals crossed the East Sea, each displaying their unique abilities, the Dragon King of the East Sea nearly tried to stop them. After a fierce battle, the Dragon King yielded and transformed into a dragon boat for the Eight Immortals to leisurely board, allowing them to cross the East Sea smoothly. Upon reaching the shore, the Eight Immortals rested at an inn when a flea suddenly appeared, visiting one immortal after another, harassing them. The Eight Immortals tried together to catch it, but no matter how hard they tried, the flea remained unharmed. Just as the Eight Immortals were feeling dejected, they saw the innkeeper's waiter easily catch the flea with his hand, rendering it powerless. They were astonished. (Source: Douban, translated)",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1333/118610.jpg
43656,Aaron He Lili,,Movie,1.0,,Unknown,"This story tells of the friendship between a dog named Aaron and a fox named Lili. Aaron and Lili have been best friends since they were little, but Aaron's owner wanted to capture Lili. In the end, Lili used her intelligence to save Aaron, and Aaron's owner stopped chasing her. (Source: Douban, translated)",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1768/118615.jpg
43659,Ben Gouxiong,,Movie,1.0,,Unknown,"A bear celebrates a bumper harvest. As he happily prepares to make pancakes to celebrate, he's harassed by a pack of mice. After a chase, the clumsy bear is frustrated and defeated by the mice. The bear seeks help from a tabby cat, but when the cat catches mice for him, the bear finds them too small and imposes a rule that fat mice can only be traded for fat fish, while the other two can only eat thin fish. This angers the cat. To get the big, fat fish, the cat devises a clever plan: first, he uses the bear's food to feed the mice until they're well-fed, and then he gives them away. This way, the bear gets the fat rats he imagined, but loses his precious food.",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1109/118619.jpg
43660,Senlin Li De Jin Yueliang,Golden Moon in the Forest,Movie,1.0,,Unknown,"The moon hangs high, and a band is playing under the command of a lion on the top of the mountain... The lunar eclipse is quietly going on, the music stops abruptly, all the animals are commotion, and the little red bird tells everyone that this is a lunar eclipse. The lion and all the animals believed the wolf and the fox's deception, thinking that the tengu ate the golden moon. In the night, the deception hangs over the forest.",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1759/118620.jpg
43664,Gudu De Lily,,Movie,1.0,,Unknown,"The protagonist of Gudu De Lily is a young girl named Lily who dreams of one day becoming a famous singer. She sets off on a mission to reach her dreams with the help of her friends. She encounters several challenges along the journey and gains insightful knowledge about courage, friendship, and determination. Lily learns how to use music to express her feelings and realizes her true potential with the aid of her companions.",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1175/118628.jpg
43665,Ai Ni,Sad Drowning,Movie,1.0,,Unknown,"An old man and a young man were selling apples on opposite sides of a large tree. The old man's apples were large and red, while the young man's looked good, but many had wormholes. Since the prices were the same and the old man had a kind face, customers gradually flocked to his stall. To sell more apples, the young man lowered his price and rearranged the apples, showing only the best side to customers, which indeed attracted many more. After finishing their business, the two took a ferry home together, and the young man again tried to take advantage of the old man. The ferry was interrupted by a sudden wave, and the two men and the boatman fell into the water. The old man, finding his money bag too heavy, threw it away, but the young man, seeing this, risked his life to retrieve it. (Source: Douban, translated)",,Unknown,Shanghai Animation Film Studio,https://myanimelist.net/images/anime/1827/118630.jpg
